date,country,mportret,mportretx
20131230,AUSTRIA,-0.031095958,-0.031095958
20140131,AUSTRIA,0.0170176649,0.0160946022
20140228,AUSTRIA,0.0086701675,0.0086701675
20140331,AUSTRIA,-0.01908359,-0.019928731
20140430,AUSTRIA,0.0071127054,-0.005553896
20140530,AUSTRIA,0.0114350888,-0.000297279
20140630,AUSTRIA,0.0085683167,0.0023730484
20140731,AUSTRIA,-0.063006654,-0.066322481
20140829,AUSTRIA,-0.001564996,-0.001564996
20140930,AUSTRIA,-0.03609292,-0.03609292
20141031,AUSTRIA,-0.010362071,-0.011320381
20141128,AUSTRIA,0.0249438851,0.0249438851
20141230,AUSTRIA,-0.040350451,-0.041185085
20150130,AUSTRIA,0.0145234453,0.0135241292
20150227,AUSTRIA,0.1149319448,0.1149319448
20150331,AUSTRIA,0.0068674468,0.0054795332
20150430,AUSTRIA,0.0278889408,0.0249689637
20150529,AUSTRIA,0.0000215968,-0.008774582
20150630,AUSTRIA,-0.049756351,-0.054523047
20150731,AUSTRIA,0.0415543208,0.0382616176
20150831,AUSTRIA,-0.063569887,-0.063628598
20150930,AUSTRIA,-0.042168316,-0.042247919
20151030,AUSTRIA,0.0803463289,0.0794169289
20151130,AUSTRIA,0.0254960614,0.0251081294
20151230,AUSTRIA,-0.023779294,-0.023858522
20160129,AUSTRIA,-0.082915359,-0.083844484
20160229,AUSTRIA,-0.007777161,-0.007777161
20160331,AUSTRIA,0.0509075761,0.0507145859
20160429,AUSTRIA,0.0313387219,0.0256535153
20160531,AUSTRIA,-0.008213863,-0.018826421
20160630,AUSTRIA,-0.053458016,-0.057195088
20160729,AUSTRIA,0.0558502146,0.0517217411
20160831,AUSTRIA,0.0283293243,0.0283293243
20160930,AUSTRIA,0.0261404107,0.025170726
20161031,AUSTRIA,0.0376458543,0.036783551
20161130,AUSTRIA,0.0189482396,0.0189482396
20161230,AUSTRIA,0.0444339332,0.0444339332
20170131,AUSTRIA,0.0324673727,0.0316366937
20170228,AUSTRIA,0.0286193192,0.0286193192
20170331,AUSTRIA,0.0281811071,0.0263528802
20170428,AUSTRIA,0.0559215533,0.0538499606
20170531,AUSTRIA,0.0497048433,0.0367179468
20170630,AUSTRIA,0.0036851319,-0.001556394
20170731,AUSTRIA,0.0337463086,0.0311628381
20170831,AUSTRIA,0.0021533045,0.0021533045
20170929,AUSTRIA,0.021233174,0.0210574065
20171031,AUSTRIA,0.0295309143,0.0288424151
20171130,AUSTRIA,-0.012810502,-0.012810502
20171229,AUSTRIA,0.0178535142,0.0178535142
20180131,AUSTRIA,0.0486405662,0.0479750896
20180228,AUSTRIA,-0.037761031,-0.037761031
20180329,AUSTRIA,-0.007523244,-0.009049432
20180430,AUSTRIA,0.0180541283,0.0151913158
20180530,AUSTRIA,-0.007843228,-0.020298249
20180629,AUSTRIA,-0.02686814,-0.033118243
20180731,AUSTRIA,0.0500216461,0.046946834
20180831,AUSTRIA,-0.032453414,-0.032453414
20180928,AUSTRIA,0.0141315036,0.0139642441
20181031,AUSTRIA,-0.055263231,-0.055932885
20181130,AUSTRIA,-0.021450313,-0.021450313
20181228,AUSTRIA,-0.093802247,-0.093802247
20190131,AUSTRIA,0.086425066,0.0855426061
20190228,AUSTRIA,0.0118037387,0.0118037387
20190329,AUSTRIA,0.0029236468,0.0012355673
19990730,BELGIUM,-0.070748216,-0.070748216
19990831,BELGIUM,0.0396554699,0.0396554699
19990930,BELGIUM,-0.038714744,-0.038731391
19991029,BELGIUM,-0.005658294,-0.007323389
19991130,BELGIUM,0.019451002,0.0194478001
19991230,BELGIUM,0.0596466789,0.059034641
20000131,BELGIUM,-0.132008186,-0.132226885
20000229,BELGIUM,-0.003551264,-0.003551264
20000331,BELGIUM,0.0170030846,0.0168370557
20000428,BELGIUM,0.0226439394,0.0222036531
20000531,BELGIUM,0.0407774612,0.0259487726
20000630,BELGIUM,0.0301513152,0.0225953215
20000731,BELGIUM,0.0348904919,0.0348904919
20000831,BELGIUM,0.0303641384,0.0303467265
20000929,BELGIUM,-0.008595337,-0.008595337
20001031,BELGIUM,0.013140122,0.0128967253
20001130,BELGIUM,-0.048992217,-0.051130612
20001228,BELGIUM,-0.002240484,-0.002850098
20010131,BELGIUM,-0.013518776,-0.014099859
20010228,BELGIUM,0.0173312428,0.0161913878
20010330,BELGIUM,-0.052103937,-0.052273943
20010430,BELGIUM,0.0056829815,0.0016332954
20010531,BELGIUM,-0.002601015,-0.016262064
20010629,BELGIUM,0.0285451167,0.0193614522
20010731,BELGIUM,0.0124000444,0.0123820564
20010831,BELGIUM,-0.013312156,-0.013312156
20010928,BELGIUM,-0.081516256,-0.081548298
20011031,BELGIUM,-0.017333457,-0.017906816
20011130,BELGIUM,0.0323340073,0.0323340073
20011228,BELGIUM,0.0504646455,0.0489935025
20020131,BELGIUM,0.0032819968,0.0026649084
20020228,BELGIUM,-0.008275083,-0.008275083
20020328,BELGIUM,0.0179025102,0.0177223667
20020430,BELGIUM,0.0199550028,0.0160585159
20020531,BELGIUM,-0.005513426,-0.02094811
20020628,BELGIUM,-0.054263931,-0.061927708
20020731,BELGIUM,-0.099954064,-0.099954064
20020830,BELGIUM,-0.003847353,-0.004138423
20020930,BELGIUM,-0.155245495,-0.155392184
20021031,BELGIUM,0.0589937518,0.057812786
20021129,BELGIUM,0.0414804685,0.0414804685
20021231,BELGIUM,-0.021708467,-0.022061162
20030131,BELGIUM,-0.069077275,-0.069794474
20030228,BELGIUM,-0.097136033,-0.097161445
20030331,BELGIUM,-0.011178319,-0.011178319
20030430,BELGIUM,0.1413278683,0.1331388803
20030530,BELGIUM,0.0558320031,0.0333491848
20030630,BELGIUM,0.019881602,0.0072537513
20030731,BELGIUM,0.0386949587,0.0386949587
20030829,BELGIUM,0.0164196624,0.0164196624
20030930,BELGIUM,-0.000961029,-0.001534163
20031031,BELGIUM,0.0478761885,0.0472856837
20031128,BELGIUM,0.0041515074,0.0036033144
20031231,BELGIUM,0.0314538542,0.0311172948
20040130,BELGIUM,0.0760166136,0.0753197782
20040227,BELGIUM,0.0418798027,0.0418572886
20040331,BELGIUM,-0.030643451,-0.030821496
20040430,BELGIUM,0.0267590293,0.02414359
20040531,BELGIUM,0.0134596959,-0.007330235
20040630,BELGIUM,0.0292610921,0.019291033
20040730,BELGIUM,-0.000544789,-0.000544789
20040831,BELGIUM,0.03612166,0.03612166
20040930,BELGIUM,0.0501064957,0.0496201295
20041029,BELGIUM,0.0385176546,0.0382558958
20041130,BELGIUM,0.0313928042,0.0309442758
20041231,BELGIUM,0.0377893654,0.0320719089
20050131,BELGIUM,0.0271140917,0.0266350375
20050228,BELGIUM,0.0397577337,0.0392965366
20050331,BELGIUM,0.0094254256,0.009281541
20050429,BELGIUM,-0.023096289,-0.030493847
20050531,BELGIUM,0.0331796433,0.0087278478
20050630,BELGIUM,0.0263352742,0.0241491328
20050729,BELGIUM,0.0407628003,0.0404922692
20050831,BELGIUM,0.0109652864,0.0076844329
20050930,BELGIUM,0.033554728,0.0335115089
20051031,BELGIUM,-0.017851044,-0.018469925
20051130,BELGIUM,0.0397383233,0.0389596542
20051230,BELGIUM,0.0260608595,0.0258438475
20060131,BELGIUM,0.0468866236,0.0464792903
20060228,BELGIUM,0.0245605801,0.0245455449
20060331,BELGIUM,0.0117124831,0.0115968226
20060428,BELGIUM,0.0185338001,0.0129669369
20060531,BELGIUM,-0.043798843,-0.058338856
20060630,BELGIUM,0.0050514269,-0.000019649
20060731,BELGIUM,0.0237067844,0.0235665708
20060831,BELGIUM,0.0265743964,0.0229165193
20060929,BELGIUM,0.039529875,0.039456
20061031,BELGIUM,0.0194666116,0.0188564792
20061130,BELGIUM,0.0020821304,0.0020821304
20061228,BELGIUM,0.0574014901,0.052888676
20070131,BELGIUM,0.0147787423,0.0143998005
20070228,BELGIUM,-0.020208828,-0.020221837
20070330,BELGIUM,0.04562408,0.0455219321
20070430,BELGIUM,0.0318328545,0.0213798203
20070531,BELGIUM,0.0305532843,0.0197929996
20070629,BELGIUM,-0.013326395,-0.014365411
20070731,BELGIUM,-0.043735088,-0.043958307
20070831,BELGIUM,-0.020514102,-0.024248926
20070928,BELGIUM,-0.003298472,-0.003364193
20071031,BELGIUM,0.0189141919,0.0181597787
20071130,BELGIUM,-0.068854258,-0.071363097
20071231,BELGIUM,-0.01686605,-0.017859464
20080131,BELGIUM,-0.089733026,-0.090271697
20080229,BELGIUM,0.0063038193,0.0063038193
20080331,BELGIUM,-0.014462449,-0.014462449
20080430,BELGIUM,0.0527894561,0.0393260613
20080530,BELGIUM,-0.030368626,-0.051617885
20080630,BELGIUM,-0.145549129,-0.146332078
20080731,BELGIUM,-0.055945804,-0.05598307
20080829,BELGIUM,0.0541097915,0.052502151
20080930,BELGIUM,-0.153580453,-0.154766527
20081031,BELGIUM,-0.211880829,-0.212148168
20081128,BELGIUM,-0.131889007,-0.131997844
20081231,BELGIUM,0.0166464,0.0144733158
20090130,BELGIUM,0.0808278618,0.0795512949
20090227,BELGIUM,-0.07903219,-0.079142923
20090331,BELGIUM,0.0279446058,0.0276598086
20090430,BELGIUM,0.1438778308,0.1281509916
20090529,BELGIUM,0.095832035,0.0881333708
20090630,BELGIUM,-0.020670266,-0.023069435
20090731,BELGIUM,0.0601026758,0.0599492323
20090831,BELGIUM,0.0975222651,0.0963236403
20090930,BELGIUM,0.0555899448,0.0544217321
20091030,BELGIUM,-0.022346782,-0.022393365
20091130,BELGIUM,0.0112069991,0.0111260324
20091231,BELGIUM,0.0426832901,0.0416362597
20100129,BELGIUM,0.0101584775,0.0094016558
20100226,BELGIUM,0.0042529695,0.0042529695
20100331,BELGIUM,0.0453707573,0.0453707573
20100430,BELGIUM,-0.015756429,-0.02568733
20100531,BELGIUM,-0.007196847,-0.015486132
20100630,BELGIUM,-0.009558828,-0.010125517
20100730,BELGIUM,0.0441886113,0.042343618
20100831,BELGIUM,-0.0095439,-0.010103559
20100930,BELGIUM,0.0477652666,0.0462945739
20101029,BELGIUM,0.0310896406,0.030551336
20101130,BELGIUM,-0.059394399,-0.059597988
20101231,BELGIUM,0.0261597769,0.0247644029
20110131,BELGIUM,-0.003959165,-0.004641638
20110228,BELGIUM,0.0177310505,0.0177310505
20110331,BELGIUM,-0.008723589,-0.008723589
20110429,BELGIUM,0.0637429101,0.0499711953
20110531,BELGIUM,-0.009427805,-0.017619476
20110630,BELGIUM,-0.043314395,-0.044989194
20110729,BELGIUM,-0.031270555,-0.034968282
20110831,BELGIUM,-0.06041557,-0.06123204
20110930,BELGIUM,-0.034367811,-0.03600068
20111031,BELGIUM,0.0039574773,0.0034892795
20111130,BELGIUM,0.0020680095,0.0016263108
20111230,BELGIUM,0.0345087685,0.0331047828
20120131,BELGIUM,0.0264950242,0.0258062197
20120229,BELGIUM,0.059403104,0.059403104
20120330,BELGIUM,0.0529702967,0.0529702967
20120430,BELGIUM,-0.008723756,-0.027505805
20120531,BELGIUM,-0.012958213,-0.020276483
20120629,BELGIUM,0.0795223646,0.0779396228
20120731,BELGIUM,0.0382557002,0.0380323387
20120831,BELGIUM,0.0270463458,0.0265893069
20120928,BELGIUM,0.0146472341,0.0133644021
20121031,BELGIUM,-0.010911053,-0.011100879
20121130,BELGIUM,0.0374609714,0.0371156026
20121231,BELGIUM,0.0070975378,0.0056771482
20130131,BELGIUM,0.002271602,0.0017490159
20130228,BELGIUM,0.0643355629,0.0642793668
20130328,BELGIUM,0.0356991222,0.0356991222
20130430,BELGIUM,-0.011645843,-0.029449732
20130531,BELGIUM,0.0045017453,-0.007071095
20130628,BELGIUM,-0.041041464,-0.041824638
20130731,BELGIUM,0.0501928171,0.0500931982
20130830,BELGIUM,-0.008482025,-0.008598357
20130930,BELGIUM,0.0423215746,0.0408052964
20131031,BELGIUM,0.0473391104,0.0471787315
20131129,BELGIUM,-0.003003512,-0.007099284
20131231,BELGIUM,0.0243847466,0.0217561096
20140131,BELGIUM,-0.034877581,-0.035375294
20140228,BELGIUM,0.0600521494,0.0599939157
20140331,BELGIUM,0.0047557478,0.0047284127
20140430,BELGIUM,0.0174989874,0.0126767701
20140530,BELGIUM,0.0331795992,0.018327831
20140630,BELGIUM,0.010379883,0.0096279446
20140731,BELGIUM,-0.020388554,-0.020467117
20140829,BELGIUM,0.0384346037,0.0384346037
20140930,BELGIUM,0.0172415928,0.0162381586
20141031,BELGIUM,-0.008247793,-0.008453472
20141128,BELGIUM,0.0601206131,0.0537499724
20141231,BELGIUM,0.0006728237,-0.000772776
20150130,BELGIUM,0.110157129,0.1096221605
20150227,BELGIUM,0.0569829705,0.0569542704
20150331,BELGIUM,0.0059140924,0.0059140924
20150430,BELGIUM,-0.020927079,-0.022369426
20150529,BELGIUM,0.0256016251,0.0079782347
20150630,BELGIUM,-0.020284101,-0.021915014
20150731,BELGIUM,0.0312533376,0.0311704442
20150831,BELGIUM,-0.079153057,-0.079267291
20150930,BELGIUM,-0.023238165,-0.023645871
20151030,BELGIUM,0.0996011961,0.0988833531
20151130,BELGIUM,0.0831632923,0.0750176206
20151230,BELGIUM,-0.021206686,-0.022275185
20160129,BELGIUM,-0.02601303,-0.026366232
20160229,BELGIUM,-0.066156418,-0.066208725
20160331,BELGIUM,0.0158528464,0.0158528464
20160429,BELGIUM,0.010536911,-0.001223362
20160531,BELGIUM,0.0574147374,0.0512225853
20160630,BELGIUM,-0.015157083,-0.015382882
20160729,BELGIUM,0.0076074363,0.0072898603
20160831,BELGIUM,-0.001344401,-0.001689909
20160930,BELGIUM,0.0302070783,0.0293223562
20161031,BELGIUM,-0.050884363,-0.051019088
20161130,BELGIUM,-0.021558414,-0.030348976
20161230,BELGIUM,0.031249703,0.0297071724
20170131,BELGIUM,-0.020337356,-0.020716601
20170228,BELGIUM,0.0380568087,0.0380568087
20170331,BELGIUM,0.0212949788,0.0212021859
20170428,BELGIUM,0.0124230329,0.0102570672
20170531,BELGIUM,0.0212632414,0.0044890735
20170630,BELGIUM,-0.035417142,-0.036202095
20170731,BELGIUM,0.0430198812,0.0427598972
20170831,BELGIUM,-0.02640577,-0.026870101
20170929,BELGIUM,0.0324636964,0.031832508
20171030,BELGIUM,0.0132575849,0.0130764028
20171130,BELGIUM,-0.042009491,-0.049973717
20171229,BELGIUM,-0.003166582,-0.004513284
20180131,BELGIUM,0.0205309987,0.0201427413
20180228,BELGIUM,-0.02095811,-0.021014257
20180329,BELGIUM,-0.016708793,-0.016708793
20180430,BELGIUM,-0.013230932,-0.024011761
20180531,BELGIUM,-0.015065703,-0.023250377
20180629,BELGIUM,0.0316111336,0.0300626988
20180731,BELGIUM,0.0135985177,0.01316346
20180831,BELGIUM,-0.033674131,-0.03391195
20180928,BELGIUM,-0.02856261,-0.029184667
20181031,BELGIUM,-0.079677073,-0.081725235
20181130,BELGIUM,0.0101211612,0.0087162249
20181231,BELGIUM,-0.07358379,-0.07513692
20190131,BELGIUM,0.0900856625,0.0895340709
20190228,BELGIUM,0.0261299275,0.0259675289
20190329,BELGIUM,0.0279784858,0.0279784858
19950731,BRAZIL,0.0360294501,0.0358691078
19950830,BRAZIL,0.0531106313,0.0503548897
19950929,BRAZIL,0.0347353788,0.0345194451
19951031,BRAZIL,-0.00954806,-0.009587618
19951130,BRAZIL,0.023865626,0.0177179797
19951227,BRAZIL,-0.027511316,-0.028960428
19960131,BRAZIL,0.1452999549,0.1452999549
19960229,BRAZIL,-0.042197179,-0.04225716
19960329,BRAZIL,-0.013142253,-0.01453993
19960430,BRAZIL,-0.134333755,-0.139239713
19960531,BRAZIL,0.068648161,0.0672887765
19960628,BRAZIL,0.0803134774,0.0802314323
19960731,BRAZIL,-0.045232065,-0.047153237
19960830,BRAZIL,0.0117277292,0.0099877798
19960927,BRAZIL,0.0295388671,0.0286297927
19961031,BRAZIL,0.0058457595,0.0054287544
19961129,BRAZIL,0.0195148681,0.0190287103
19961230,BRAZIL,0.1226423215,0.1220899114
19970131,BRAZIL,0.1063331422,0.1041566079
19970228,BRAZIL,0.1263808329,0.1260498764
19970331,BRAZIL,-0.016582252,-0.020514964
19970430,BRAZIL,0.0220270119,0.0103807975
19970530,BRAZIL,0.0963399215,0.0960038913
19970630,BRAZIL,0.0734991743,0.0734103465
19970731,BRAZIL,0.0337142276,0.030584908
19970829,BRAZIL,-0.151386715,-0.15261692
19970930,BRAZIL,0.0992687579,0.0985847407
19971031,BRAZIL,-0.219963009,-0.220126027
19971128,BRAZIL,0.0369267497,0.0362576913
19971230,BRAZIL,0.0431046148,0.0360554428
19980130,BRAZIL,-0.077404928,-0.078235928
19980227,BRAZIL,0.039356597,0.0392395524
19980331,BRAZIL,0.0944621035,0.0909890289
19980430,BRAZIL,0.0018910203,-0.017079362
19980529,BRAZIL,-0.171592777,-0.196952048
19980630,BRAZIL,-0.088561653,-0.088671773
19980731,BRAZIL,0.0955900648,0.0882134194
19980831,BRAZIL,-0.39816955,-0.402579846
19980930,BRAZIL,-0.032477615,-0.033955466
19981030,BRAZIL,0.0515610044,0.0422703759
19981130,BRAZIL,0.0907173713,0.0897711146
19981230,BRAZIL,-0.186905883,-0.196144942
19990129,BRAZIL,0.13804818,0.1205437827
19990226,BRAZIL,0.0532379692,0.0518366623
19990331,BRAZIL,0.2672296941,0.2531726878
19990430,BRAZIL,0.0017634003,-0.002791351
19990531,BRAZIL,0.0054247266,0.0052986889
19990630,BRAZIL,0.0411605945,0.0389131582
19990730,BRAZIL,-0.085277466,-0.086906347
19990831,BRAZIL,0.016822218,0.0136089389
19990930,BRAZIL,0.0725831852,0.0724746663
19991029,BRAZIL,0.0493359201,0.0483778993
19991130,BRAZIL,0.1815512397,0.1813678298
19991230,BRAZIL,0.2149707926,0.2064160302
20000131,BRAZIL,-0.062285059,-0.065274257
20000229,BRAZIL,0.0477479059,0.0473513708
20000331,BRAZIL,0.0233198871,0.0175005772
20000428,BRAZIL,-0.116619209,-0.117350727
20000531,BRAZIL,0.0101950433,0.0086513214
20000630,BRAZIL,-0.097653091,-0.10009584
20000731,BRAZIL,-0.028338643,-0.029507338
20000831,BRAZIL,0.0792826067,0.0716903306
20000929,BRAZIL,-0.071745371,-0.072572295
20001031,BRAZIL,-0.016059878,-0.016135083
20001130,BRAZIL,-0.065912719,-0.066115676
20001228,BRAZIL,0.1081829721,0.1037466561
20010131,BRAZIL,0.1573529399,0.1422290602
20010228,BRAZIL,-0.06189289,-0.062724311
20010330,BRAZIL,-0.063604938,-0.081448488
20010430,BRAZIL,0.0502771702,0.0490741087
20010531,BRAZIL,0.0241538797,0.0235665814
20010629,BRAZIL,-0.0273709,-0.034218722
20010731,BRAZIL,-0.008401361,-0.013439024
20010831,BRAZIL,-0.025649879,-0.028226863
20010928,BRAZIL,-0.12131245,-0.121766906
20011031,BRAZIL,0.0341488532,0.0335236634
20011130,BRAZIL,0.0275196082,0.0191291338
20011228,BRAZIL,0.0238122183,0.0196562608
20020131,BRAZIL,-0.009057335,-0.023494124
20020228,BRAZIL,0.1101876796,0.1056175697
20020328,BRAZIL,0.010459372,-0.005825664
20020430,BRAZIL,0.0004730557,-0.002216291
20020531,BRAZIL,-0.011751902,-0.013327374
20020628,BRAZIL,-0.07342779,-0.074787013
20020731,BRAZIL,-0.083462197,-0.086875425
20020830,BRAZIL,0.0327719068,0.0312590039
20020930,BRAZIL,-0.093505131,-0.094121796
20021031,BRAZIL,0.1551363725,0.1491691204
20021129,BRAZIL,0.0301519681,0.0190227799
20021230,BRAZIL,0.0647948763,0.0611652087
20030131,BRAZIL,-0.033448914,-0.037874193
20030228,BRAZIL,-0.02786323,-0.030728803
20030331,BRAZIL,0.0464526608,0.035455045
20030430,BRAZIL,0.0694555272,0.056099275
20030530,BRAZIL,0.0373828091,0.0306712791
20030630,BRAZIL,-0.028368139,-0.029715284
20030731,BRAZIL,0.0499919349,0.0452017041
20030829,BRAZIL,0.1047483552,0.0998083822
20030930,BRAZIL,0.0455144184,0.0451040448
20031031,BRAZIL,0.0798908776,0.0727711354
20031128,BRAZIL,0.0787775845,0.069560414
20031230,BRAZIL,0.1439985911,0.1377343327
20040130,BRAZIL,-0.083252333,-0.085728865
20040227,BRAZIL,0.0184259038,0.0173193241
20040331,BRAZIL,0.0095087219,0.0007115933
20040430,BRAZIL,-0.101848267,-0.108302099
20040531,BRAZIL,-0.027043366,-0.027839028
20040630,BRAZIL,0.0449867119,0.0433621338
20040730,BRAZIL,0.0602218325,0.0586799309
20040831,BRAZIL,-0.01462613,-0.019524331
20040930,BRAZIL,0.0735465919,0.0724358007
20041029,BRAZIL,-0.036115036,-0.04775837
20041130,BRAZIL,0.0603380702,0.0591114312
20041230,BRAZIL,0.0516562911,0.0461718234
20050131,BRAZIL,-0.026507157,-0.028102376
20050228,BRAZIL,0.1340675051,0.130947516
20050331,BRAZIL,-0.077511812,-0.079676197
20050429,BRAZIL,-0.105557588,-0.114074232
20050531,BRAZIL,-0.002695109,-0.013997823
20050630,BRAZIL,-0.003555555,-0.003989992
20050729,BRAZIL,0.0418719565,0.0365789564
20050831,BRAZIL,0.0800148953,0.0747348065
20050930,BRAZIL,0.1295415938,0.1257104082
20051031,BRAZIL,-0.053106906,-0.056660645
20051130,BRAZIL,0.0564735952,0.0533327156
20051229,BRAZIL,0.0383586709,0.0355293145
20060131,BRAZIL,0.1856196675,0.1781154926
20060224,BRAZIL,-0.002632255,-0.006297873
20060331,BRAZIL,-0.005038081,-0.007571974
20060428,BRAZIL,0.0923869223,0.0832838386
20060531,BRAZIL,-0.057162808,-0.059749095
20060630,BRAZIL,-0.021605963,-0.023092321
20060731,BRAZIL,0.0067781919,0.0055659526
20060831,BRAZIL,-0.017953832,-0.024657989
20060929,BRAZIL,-0.001229698,-0.002347556
20061031,BRAZIL,0.0589381394,0.0558357703
20061130,BRAZIL,0.0872093119,0.0820750171
20061228,BRAZIL,0.0598930564,0.0569404775
20070131,BRAZIL,0.0195696509,0.0166331295
20070228,BRAZIL,-0.023510976,-0.024437154
20070330,BRAZIL,0.0403534077,0.035356096
20070430,BRAZIL,0.0666709906,0.0619721084
20070531,BRAZIL,0.0598792819,0.058056692
20070629,BRAZIL,0.0320795641,0.0310331161
20070731,BRAZIL,-0.000280531,-0.000937181
20070831,BRAZIL,-0.072612075,-0.078408893
20070928,BRAZIL,0.1009203473,0.1000494581
20071031,BRAZIL,0.0674179557,0.0641512338
20071130,BRAZIL,-0.030499531,-0.031687192
20071228,BRAZIL,0.0144029665,0.0120193182
20080131,BRAZIL,-0.086949717,-0.089094396
20080229,BRAZIL,0.0716086717,0.0697443634
20080331,BRAZIL,-0.054437459,-0.057425271
20080430,BRAZIL,0.1222664365,0.1168382565
20080530,BRAZIL,0.0623768991,0.0613511486
20080630,BRAZIL,-0.087452545,-0.088148364
20080731,BRAZIL,-0.104947006,-0.113326503
20080829,BRAZIL,-0.061981798,-0.065720514
20080930,BRAZIL,-0.103535765,-0.106486087
20081031,BRAZIL,-0.243619877,-0.245764868
20081128,BRAZIL,-0.025205902,-0.028444275
20081230,BRAZIL,0.0433471513,0.0347525952
20090130,BRAZIL,0.0394765192,0.0380544479
20090227,BRAZIL,0.0008679207,-0.001008874
20090331,BRAZIL,0.068285671,0.0595735941
20090430,BRAZIL,0.1266936689,0.119764786
20090529,BRAZIL,0.1024136049,0.0990701842
20090630,BRAZIL,-0.034122059,-0.03489416
20090731,BRAZIL,0.043873125,0.0400726456
20090831,BRAZIL,0.0176988964,0.0140803948
20090930,BRAZIL,0.0876569353,0.086604627
20091030,BRAZIL,0.0039850146,0.0013616878
20091130,BRAZIL,0.066845279,0.0653035127
20091230,BRAZIL,0.0213734595,0.0174747388
20100129,BRAZIL,-0.029126957,-0.032240384
20100226,BRAZIL,0.0058020305,-0.003357046
20100331,BRAZIL,0.0395450698,0.0353140887
20100430,BRAZIL,-0.027150609,-0.032063117
20100531,BRAZIL,-0.050791234,-0.055797182
20100630,BRAZIL,-0.026138876,-0.02697241
20100730,BRAZIL,0.1002593194,0.099732604
20100831,BRAZIL,-0.018931318,-0.023288491
20100930,BRAZIL,0.058788215,0.0557802315
20101029,BRAZIL,0.0239735578,0.0216358994
20101130,BRAZIL,-0.023157252,-0.024467657
20101230,BRAZIL,0.0263429375,0.019794884
20110131,BRAZIL,-0.045278925,-0.046691124
20110228,BRAZIL,0.0189262228,0.0180872968
20110331,BRAZIL,0.020842972,0.0157159347
20110429,BRAZIL,-0.023819076,-0.029341485
20110531,BRAZIL,-0.018143104,-0.023553241
20110630,BRAZIL,-0.018659334,-0.021507385
20110729,BRAZIL,-0.04626192,-0.047695076
20110831,BRAZIL,-0.031319832,-0.038626114
20110930,BRAZIL,-0.044387443,-0.045729123
20111031,BRAZIL,0.0743115172,0.0698157102
20111130,BRAZIL,-0.005713396,-0.007992866
20111229,BRAZIL,0.0133456348,0.009508284
20120131,BRAZIL,0.0727577804,0.0713843055
20120229,BRAZIL,0.0450790969,0.0436714815
20120330,BRAZIL,0.0058440188,0.0013542454
20120430,BRAZIL,-0.018954839,-0.026673461
20120531,BRAZIL,-0.080557032,-0.084146212
20120629,BRAZIL,0.0009959088,-0.001138036
20120731,BRAZIL,0.0223034662,0.0219255173
20120831,BRAZIL,0.0137192691,0.0104610649
20120928,BRAZIL,0.0314054789,0.0299130285
20121031,BRAZIL,-0.009780085,-0.013829811
20121130,BRAZIL,0.0215224328,0.0201860556
20121228,BRAZIL,0.0545640716,0.049227849
20130131,BRAZIL,0.0062316659,0.005417706
20130228,BRAZIL,-0.022865556,-0.024671089
20130328,BRAZIL,0.0047025814,0.0012295103
20130430,BRAZIL,0.0039592833,-0.002744198
